ticker,date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume,divCash,splitFactor,price,low_price,high_price
GTLB,2021-10-14,94.25,105.99,93.11,103.89,8550870,94.25,105.99,93.11,103.89,8550870,0.0,1.0,103.89,93.11,105.99
GTLB,2021-10-15,105.0,115.46,93.5,115.0,4953995,105.0,115.46,93.5,115.0,4953995,0.0,1.0,115.0,93.5,115.46
GTLB,2021-10-18,114.35,114.49,103.01,105.52,1804932,114.35,114.49,103.01,105.52,1804932,0.0,1.0,105.52,103.01,114.49
GTLB,2021-10-19,105.78,109.82,99.55,107.72,1498624,105.78,109.82,99.55,107.72,1498624,0.0,1.0,107.72,99.55,109.82
GTLB,2021-10-20,110.34,110.34,100.12,105.56,2346697,110.34,110.34,100.12,105.56,2346697,0.0,1.0,105.56,100.12,110.34
GTLB,2021-10-21,109.0,113.46,104.0,112.67,1113668,109.0,113.46,104.0,112.67,1113668,0.0,1.0,112.67,104.0,113.46
GTLB,2021-10-22,106.17,120.97,105.5,120.03,892317,106.17,120.97,105.5,120.03,892317,0.0,1.0,120.03,105.5,120.97
GTLB,2021-10-25,122.96,132.345,121.54,121.9,585067,122.96,132.345,121.54,121.9,585067,0.0,1.0,121.9,121.54,132.345
GTLB,2021-10-26,125.25,125.3602,107.84,108.94,922308,125.25,125.3602,107.84,108.94,922308,0.0,1.0,108.94,107.84,125.3602
GTLB,2021-10-27,109.0,113.574,105.2,105.21,390224,109.0,113.574,105.2,105.21,390224,0.0,1.0,105.21,105.2,113.574
GTLB,2021-10-28,105.5,109.9064,103.12,107.8,479606,105.5,109.9064,103.12,107.8,479606,0.0,1.0,107.8,103.12,109.9064
GTLB,2021-10-29,108.25,112.5099,108.01,112.2,310474,108.25,112.5099,108.01,112.2,310474,0.0,1.0,112.2,108.01,112.5099
GTLB,2021-11-01,113.65,116.72,111.515,115.72,427066,113.65,116.72,111.515,115.72,427066,0.0,1.0,115.72,111.515,116.72
GTLB,2021-11-02,115.72,119.6134,115.72,119.01,240917,115.72,119.6134,115.72,119.01,240917,0.0,1.0,119.01,115.72,119.6134
GTLB,2021-11-03,119.0,119.5,113.02,113.75,151560,119.0,119.5,113.02,113.75,151560,0.0,1.0,113.75,113.02,119.5
GTLB,2021-11-04,114.38,120.87,113.916,119.03,372925,114.38,120.87,113.916,119.03,372925,0.0,1.0,119.03,113.916,120.87
GTLB,2021-11-05,119.5,128.0,119.5,123.54,345591,119.5,128.0,119.5,123.54,345591,0.0,1.0,123.54,119.5,128.0
GTLB,2021-11-08,126.0,134.2999,125.53,130.88,521707,126.0,134.2999,125.53,130.88,521707,0.0,1.0,130.88,125.53,134.2999
GTLB,2021-11-09,132.0,137.0,123.62,130.81,609081,132.0,137.0,123.62,130.81,609081,0.0,1.0,130.81,123.62,137.0
GTLB,2021-11-10,130.78,132.99,127.0,128.66,375447,130.78,132.99,127.0,128.66,375447,0.0,1.0,128.66,127.0,132.99
GTLB,2021-11-11,129.98,134.04,121.13,121.74,321865,129.98,134.04,121.13,121.74,321865,0.0,1.0,121.74,121.13,134.04
GTLB,2021-11-12,122.95,130.27,122.76,125.0,254971,122.95,130.27,122.76,125.0,254971,0.0,1.0,125.0,122.76,130.27
GTLB,2021-11-15,127.42,127.57,117.01,119.55,283538,127.42,127.57,117.01,119.55,283538,0.0,1.0,119.55,117.01,127.57
GTLB,2021-11-16,120.0,124.3299,117.52,121.63,303726,120.0,124.3299,117.52,121.63,303726,0.0,1.0,121.63,117.52,124.3299
GTLB,2021-11-17,121.0,124.2799,117.52,119.05,350909,121.0,124.2799,117.52,119.05,350909,0.0,1.0,119.05,117.52,124.2799
GTLB,2021-11-18,119.1,120.8,113.2605,115.56,308046,119.1,120.8,113.2605,115.56,308046,0.0,1.0,115.56,113.2605,120.8
GTLB,2021-11-19,114.53,116.41,110.6,112.01,523906,114.53,116.41,110.6,112.01,523906,0.0,1.0,112.01,110.6,116.41
GTLB,2021-11-22,113.0,114.99,101.68,102.55,621108,113.0,114.99,101.68,102.55,621108,0.0,1.0,102.55,101.68,114.99
GTLB,2021-11-23,101.91,103.47,94.51,94.79,1186546,101.91,103.47,94.51,94.79,1186546,0.0,1.0,94.79,94.51,103.47
GTLB,2021-11-24,94.45,99.99,91.05,96.85,1072016,94.45,99.99,91.05,96.85,1072016,0.0,1.0,96.85,91.05,99.99
GTLB,2021-11-26,96.09,98.535,93.5175,95.99,418250,96.09,98.535,93.5175,95.99,418250,0.0,1.0,95.99,93.5175,98.535
GTLB,2021-11-29,96.64,100.09,94.15,100.02,502293,96.64,100.09,94.15,100.02,502293,0.0,1.0,100.02,94.15,100.09
GTLB,2021-11-30,100.0,101.29,93.51,96.54,683268,100.0,101.29,93.51,96.54,683268,0.0,1.0,96.54,93.51,101.29
GTLB,2021-12-01,98.32,99.0,88.26,89.32,948825,98.32,99.0,88.26,89.32,948825,0.0,1.0,89.32,88.26,99.0
GTLB,2021-12-02,90.0,94.0,87.53,91.23,404762,90.0,94.0,87.53,91.23,404762,0.0,1.0,91.23,87.53,94.0
GTLB,2021-12-03,92.66,93.69,82.18,88.0,617749,92.66,93.69,82.18,88.0,617749,0.0,1.0,88.0,82.18,93.69
GTLB,2021-12-06,89.0752,91.95,83.7,89.16,804217,89.0752,91.95,83.7,89.16,804217,0.0,1.0,89.16,83.7,91.95
GTLB,2021-12-07,89.0,89.62,77.5501,81.74,2959668,89.0,89.62,77.5501,81.74,2959668,0.0,1.0,81.74,77.5501,89.62
GTLB,2021-12-08,81.0,86.7821,80.0,84.32,1465701,81.0,86.7821,80.0,84.32,1465701,0.0,1.0,84.32,80.0,86.7821
GTLB,2021-12-09,77.5059,81.48,75.0,76.92,3204223,77.5059,81.48,75.0,76.92,3204223,0.0,1.0,76.92,75.0,81.48
GTLB,2021-12-10,76.4,77.93,70.82,75.0,1649314,76.4,77.93,70.82,75.0,1649314,0.0,1.0,75.0,70.82,77.93
GTLB,2021-12-13,74.74,75.62,72.31,72.75,996050,74.74,75.62,72.31,72.75,996050,0.0,1.0,72.75,72.31,75.62
GTLB,2021-12-14,71.38,78.55,70.0,77.16,1304707,71.38,78.55,70.0,77.16,1304707,0.0,1.0,77.16,70.0,78.55
GTLB,2021-12-15,77.0,82.21,75.206,82.1,1113411,77.0,82.21,75.206,82.1,1113411,0.0,1.0,82.1,75.206,82.21
GTLB,2021-12-16,82.1,85.25,75.06,77.11,1124010,82.1,85.25,75.06,77.11,1124010,0.0,1.0,77.11,75.06,85.25
GTLB,2021-12-17,75.83,87.13,73.74,85.69,2413899,75.83,87.13,73.74,85.69,2413899,0.0,1.0,85.69,73.74,87.13
GTLB,2021-12-20,84.9,93.67,82.8254,92.86,1795315,84.9,93.67,82.8254,92.86,1795315,0.0,1.0,92.86,82.8254,93.67
