ticker,date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume,divCash,splitFactor,price,low_price,high_price
EQIX,2005-01-03,43.0,43.36,42.13,43.22,221200,31.6506407075,31.9156228157,31.0102672792,31.8125742181,221200,0.0,1.0,31.8125742181,31.0102672792,31.9156228157
EQIX,2005-01-04,43.25,43.42,42.21,42.39,210600,31.8346560605,31.9597865005,31.0691521922,31.2016432463,210600,0.0,1.0,31.2016432463,31.0691521922,31.9597865005
EQIX,2005-01-05,42.2,42.2,41.13,41.51,80900,31.0617915781,31.0617915781,30.2742058674,30.5539092039,80900,0.0,1.0,30.5539092039,30.2742058674,31.0617915781
EQIX,2005-01-06,41.35,42.0,41.35,41.86,154700,30.436139378,30.9145792957,30.436139378,30.811530698,154700,0.0,1.0,30.811530698,30.436139378,30.9145792957
EQIX,2005-01-07,41.45,41.76,41.05,41.41,61800,30.5097455192,30.7379245569,30.2153209545,30.4803030627,61800,0.0,1.0,30.4803030627,30.2153209545,30.7379245569
EQIX,2005-01-10,41.58,42.57,41.26,42.22,55600,30.6054335027,31.3341343004,30.369893851,31.0765128063,55600,0.0,1.0,31.0765128063,30.369893851,31.3341343004
EQIX,2005-01-11,42.0,42.52,41.68,41.77,42700,30.9145792957,31.2973312298,30.6790396439,30.745285171,42700,0.0,1.0,30.745285171,30.6790396439,31.2973312298
EQIX,2005-01-12,41.68,42.26,41.1,41.99,138200,30.6790396439,31.1059552628,30.2521240251,30.9072186816,138200,0.0,1.0,30.9072186816,30.2521240251,31.1059552628
EQIX,2005-01-13,41.71,41.93,40.83,41.04,56100,30.7011214863,30.8630549969,30.0533874439,30.2079603404,56100,0.0,1.0,30.2079603404,30.0533874439,30.8630549969
EQIX,2005-01-14,41.23,41.5,40.95,41.47,153800,30.3478120086,30.5465485898,30.1417148133,30.5244667474,153800,0.0,1.0,30.5244667474,30.1417148133,30.5465485898
EQIX,2005-01-18,41.02,42.52,40.14,42.16,134800,30.1932391121,31.2973312298,29.5455050697,31.0323491216,134800,0.0,1.0,31.0323491216,29.5455050697,31.2973312298
EQIX,2005-01-19,41.97,42.01,41.37,42.01,97600,30.8924974533,30.9219399098,30.4508606063,30.9219399098,97600,0.0,1.0,30.9219399098,30.4508606063,30.9219399098
EQIX,2005-01-20,41.37,42.2,41.37,41.89,94200,30.4508606063,31.0617915781,30.4508606063,30.8336125404,94200,0.0,1.0,30.8336125404,30.4508606063,31.0617915781
EQIX,2005-01-21,42.16,42.29,41.61,41.83,52000,31.0323491216,31.1280371051,30.6275153451,30.7894488557,52000,0.0,1.0,30.7894488557,30.6275153451,31.1280371051
EQIX,2005-01-24,41.56,41.56,41.25,41.4,56800,30.5907122745,30.5907122745,30.3625332368,30.4729424486,56800,0.0,1.0,30.4729424486,30.3625332368,30.5907122745
EQIX,2005-01-25,41.11,41.4,40.68,41.01,119900,30.2594846392,30.4729424486,29.9429782321,30.185878498,119900,0.0,1.0,30.185878498,29.9429782321,30.4729424486
EQIX,2005-01-26,41.0,41.59,40.97,41.27,68200,30.1785178839,30.6127941169,30.1564360415,30.3772544651,68200,0.0,1.0,30.3772544651,30.1564360415,30.6127941169
EQIX,2005-01-27,41.3,41.99,41.05,41.54,87300,30.3993363074,30.9072186816,30.2153209545,30.5759910463,87300,0.0,1.0,30.5759910463,30.2153209545,30.9072186816
EQIX,2005-01-28,41.8,41.8,40.54,41.0,93500,30.7673670133,30.7673670133,29.8399296345,30.1785178839,93500,0.0,1.0,30.1785178839,29.8399296345,30.7673670133
EQIX,2005-01-31,41.0,42.12,41.0,41.94,69900,30.1785178839,31.0029066651,30.1785178839,30.870415611,69900,0.0,1.0,30.870415611,30.1785178839,31.0029066651
EQIX,2005-02-01,41.43,42.91,41.28,42.91,142100,30.495024291,31.5843951804,30.3846150792,31.5843951804,142100,0.0,1.0,31.5843951804,30.3846150792,31.5843951804
EQIX,2005-02-02,42.89,44.0,42.32,43.92,138600,31.5696739522,32.3867021193,31.1501189475,32.3278172064,138600,0.0,1.0,32.3278172064,31.1501189475,32.3867021193
EQIX,2005-02-03,43.8,43.95,42.6,43.74,33300,32.2394898369,32.3498990487,31.3562161428,32.1953261522,33300,0.0,1.0,32.1953261522,31.3562161428,32.3498990487
EQIX,2005-02-04,43.53,45.0,42.95,44.95,65300,32.0407532558,33.1227635311,31.6138376369,33.0859604605,65300,0.0,1.0,33.0859604605,31.6138376369,33.1227635311
EQIX,2005-02-07,44.95,44.95,43.83,44.03,113500,33.0859604605,33.0859604605,32.2615716793,32.4087839617,113500,0.0,1.0,32.4087839617,32.2615716793,33.0859604605
EQIX,2005-02-08,43.9,45.0,43.33,44.89,58500,32.3130959781,33.1227635311,31.8935409734,33.0417967758,58500,0.0,1.0,33.0417967758,31.8935409734,33.1227635311
EQIX,2005-02-09,44.51,44.99,44.01,44.2,66500,32.7620934393,33.115402917,32.3940627334,32.5339144017,66500,0.0,1.0,32.5339144017,32.3940627334,33.115402917
EQIX,2005-02-10,44.65,44.75,43.0,44.35,92200,32.865142037,32.9387481782,31.6506407075,32.6443236134,92200,0.0,1.0,32.6443236134,31.6506407075,32.9387481782
EQIX,2005-02-11,44.1,44.49,43.5,43.87,72800,32.4603082605,32.7473722111,32.0186714134,32.2910141358,72800,0.0,1.0,32.2910141358,32.0186714134,32.7473722111
EQIX,2005-02-14,43.6,44.0,42.22,43.97,245700,32.0922775546,32.3867021193,31.0765128063,32.3646202769,245700,0.0,1.0,32.3646202769,31.0765128063,32.3867021193
EQIX,2005-02-15,42.93,44.0,42.29,43.69,137100,31.5991164087,32.3867021193,31.1280371051,32.1585230816,137100,0.0,1.0,32.1585230816,31.1280371051,32.3867021193
EQIX,2005-02-16,43.51,43.69,42.0,42.53,199000,32.0260320275,32.1585230816,30.9145792957,31.304691844,199000,0.0,1.0,31.304691844,30.9145792957,32.1585230816
EQIX,2005-02-17,42.47,43.0,42.02,42.86,99500,31.2605281592,31.6506407075,30.9293005239,31.5475921098,99500,0.0,1.0,31.5475921098,30.9293005239,31.6506407075
EQIX,2005-02-18,42.83,43.72,42.5,43.26,49600,31.5255102675,32.180604924,31.2826100016,31.8420166746,49600,0.0,1.0,31.8420166746,31.2826100016,32.180604924
EQIX,2005-02-22,42.79,43.51,42.38,42.73,83400,31.496067811,32.0260320275,31.1942826322,31.4519041263,83400,0.0,1.0,31.4519041263,31.1942826322,32.0260320275
EQIX,2005-02-23,42.75,44.9,42.52,44.28,174900,31.4666253545,33.0491573899,31.2973312298,32.5927993146,174900,0.0,1.0,32.5927993146,31.2973312298,33.0491573899
EQIX,2005-02-24,43.9,44.7,42.95,43.78,157800,32.3130959781,32.9019451076,31.6138376369,32.2247686087,157800,0.0,1.0,32.2247686087,31.6138376369,32.9019451076
EQIX,2005-02-25,44.0,44.38,43.15,43.44,88000,32.3867021193,32.6664054558,31.7610499193,31.9745077287,88000,0.0,1.0,31.9745077287,31.7610499193,32.6664054558
EQIX,2005-02-28,43.52,44.26,43.2,43.79,137000,32.0333926416,32.5780780864,31.7978529899,32.2321292228,137000,0.0,1.0,32.2321292228,31.7978529899,32.5780780864
EQIX,2005-03-01,43.19,44.08,43.15,43.28,142200,31.7904923757,32.4455870322,31.7610499193,31.8567379028,142200,0.0,1.0,31.8567379028,31.7610499193,32.4455870322
EQIX,2005-03-02,43.22,44.38,42.74,43.76,153800,31.8125742181,32.6664054558,31.4592647404,32.2100473805,153800,0.0,1.0,32.2100473805,31.4592647404,32.6664054558
EQIX,2005-03-03,43.73,44.12,43.28,44.09,228700,32.1879655381,32.4750294887,31.8567379028,32.4529476464,228700,0.0,1.0,32.4529476464,31.8567379028,32.4750294887
EQIX,2005-03-04,43.81,46.39,43.76,46.27,551200,32.2468504511,34.1458888935,32.2100473805,34.0575615241,551200,0.0,1.0,34.0575615241,32.2100473805,34.1458888935
EQIX,2005-03-07,45.73,45.97,44.32,44.7,269000,33.6600883617,33.8367431006,32.6222417711,32.9019451076,269000,0.0,1.0,32.9019451076,32.6222417711,33.8367431006
