ticker,date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume,divCash,splitFactor,price,low_price,high_price
SMR,2020-12-09,10.0,10.15,9.9,9.95,12783,10.0,10.15,9.9,9.95,12783,0.0,1.0,9.95,9.9,10.15
SMR,2020-12-10,10.25,10.25,10.0,10.0,3033,10.25,10.25,10.0,10.0,3033,0.0,1.0,10.0,10.0,10.25
SMR,2020-12-11,10.1,10.635,10.04,10.13,170603,10.1,10.635,10.04,10.13,170603,0.0,1.0,10.13,10.04,10.635
SMR,2020-12-14,10.15,10.4016,10.15,10.18,134086,10.15,10.4016,10.15,10.18,134086,0.0,1.0,10.18,10.15,10.4016
SMR,2020-12-15,10.28,10.28,10.025,10.07,129260,10.28,10.28,10.025,10.07,129260,0.0,1.0,10.07,10.025,10.28
SMR,2020-12-16,10.127,10.19,10.05,10.09,129009,10.127,10.19,10.05,10.09,129009,0.0,1.0,10.09,10.05,10.19
SMR,2020-12-17,10.1,10.1451,10.05,10.05,25821,10.1,10.1451,10.05,10.05,25821,0.0,1.0,10.05,10.05,10.1451
SMR,2020-12-18,10.1,10.12,10.01,10.06,42298,10.1,10.12,10.01,10.06,42298,0.0,1.0,10.06,10.01,10.12
SMR,2020-12-21,10.13,10.14,10.0,10.05,144165,10.13,10.14,10.0,10.05,144165,0.0,1.0,10.05,10.0,10.14
SMR,2020-12-22,10.1,10.82,10.095,10.47,185480,10.1,10.82,10.095,10.47,185480,0.0,1.0,10.47,10.095,10.82
SMR,2020-12-23,10.48,10.65,10.27,10.35,235420,10.48,10.65,10.27,10.35,235420,0.0,1.0,10.35,10.27,10.65
SMR,2020-12-24,10.48,10.52,10.11,10.2499,173747,10.48,10.52,10.11,10.2499,173747,0.0,1.0,10.2499,10.11,10.52
SMR,2020-12-28,10.4,10.59,10.35,10.44,385035,10.4,10.59,10.35,10.44,385035,0.0,1.0,10.44,10.35,10.59
SMR,2020-12-29,10.44,10.44,10.11,10.22,226567,10.44,10.44,10.11,10.22,226567,0.0,1.0,10.22,10.11,10.44
SMR,2020-12-30,10.2,10.32,10.09,10.19,124724,10.2,10.32,10.09,10.19,124724,0.0,1.0,10.19,10.09,10.32
SMR,2020-12-31,10.15,10.15,10.02,10.12,183894,10.15,10.15,10.02,10.12,183894,0.0,1.0,10.12,10.02,10.15
SMR,2021-01-04,10.12,10.15,10.0,10.09,135110,10.12,10.15,10.0,10.09,135110,0.0,1.0,10.09,10.0,10.15
SMR,2021-01-05,10.14,10.19,10.04,10.17,105636,10.14,10.19,10.04,10.17,105636,0.0,1.0,10.17,10.04,10.19
SMR,2021-01-06,10.17,10.17,9.95,10.05,273879,10.17,10.17,9.95,10.05,273879,0.0,1.0,10.05,9.95,10.17
SMR,2021-01-07,10.12,10.14,10.0,10.11,229785,10.12,10.14,10.0,10.11,229785,0.0,1.0,10.11,10.0,10.14
SMR,2021-01-08,10.1,10.17,10.05,10.13,227024,10.1,10.17,10.05,10.13,227024,0.0,1.0,10.13,10.05,10.17
SMR,2021-01-11,10.15,10.21,10.12,10.21,185532,10.15,10.21,10.12,10.21,185532,0.0,1.0,10.21,10.12,10.21
SMR,2021-01-12,10.2,10.46,10.2,10.46,419690,10.2,10.46,10.2,10.46,419690,0.0,1.0,10.46,10.2,10.46
SMR,2021-01-13,10.5,10.68,10.48,10.57,323828,10.5,10.68,10.48,10.57,323828,0.0,1.0,10.57,10.48,10.68
SMR,2021-01-14,10.71,10.71,10.45,10.591,253666,10.71,10.71,10.45,10.591,253666,0.0,1.0,10.591,10.45,10.71
SMR,2021-01-15,10.64,10.69,10.3,10.46,250734,10.64,10.69,10.3,10.46,250734,0.0,1.0,10.46,10.3,10.69
SMR,2021-01-19,10.57,10.81,10.38,10.8,476686,10.57,10.81,10.38,10.8,476686,0.0,1.0,10.8,10.38,10.81
SMR,2021-01-20,10.89,11.07,10.65,10.9,507743,10.89,11.07,10.65,10.9,507743,0.0,1.0,10.9,10.65,11.07
SMR,2021-01-21,10.99,11.08,10.7,10.78,448662,10.99,11.08,10.7,10.78,448662,0.0,1.0,10.78,10.7,11.08
SMR,2021-01-22,10.89,11.09,10.77,11.05,559468,10.89,11.09,10.77,11.05,559468,0.0,1.0,11.05,10.77,11.09
SMR,2021-01-25,11.34,11.65,11.0,11.03,596410,11.34,11.65,11.0,11.03,596410,0.0,1.0,11.03,11.0,11.65
SMR,2021-01-26,11.23,11.29,10.86,10.88,499669,11.23,11.29,10.86,10.88,499669,0.0,1.0,10.88,10.86,11.29
SMR,2021-01-27,10.71,10.8532,10.65,10.73,541528,10.71,10.8532,10.65,10.73,541528,0.0,1.0,10.73,10.65,10.8532
SMR,2021-01-28,10.79,11.0,10.73,10.79,368369,10.79,11.0,10.73,10.79,368369,0.0,1.0,10.79,10.73,11.0
SMR,2021-01-29,10.75,10.8,10.65,10.72,218476,10.75,10.8,10.65,10.72,218476,0.0,1.0,10.72,10.65,10.8
SMR,2021-02-01,10.75,10.84,10.65,10.7,188836,10.75,10.84,10.65,10.7,188836,0.0,1.0,10.7,10.65,10.84
SMR,2021-02-02,10.81,10.9,10.66,10.71,450359,10.81,10.9,10.66,10.71,450359,0.0,1.0,10.71,10.66,10.9
SMR,2021-02-03,10.78,11.25,10.72,11.1,844326,10.78,11.25,10.72,11.1,844326,0.0,1.0,11.1,10.72,11.25
SMR,2021-02-04,11.08,11.32,10.972,11.24,347524,11.08,11.32,10.972,11.24,347524,0.0,1.0,11.24,10.972,11.32
SMR,2021-02-05,11.3,11.37,11.05,11.09,217869,11.3,11.37,11.05,11.09,217869,0.0,1.0,11.09,11.05,11.37
SMR,2021-02-08,11.2,12.2699,11.1248,11.72,1229348,11.2,12.2699,11.1248,11.72,1229348,0.0,1.0,11.72,11.1248,12.2699
SMR,2021-02-09,11.53,11.9,11.26,11.33,738576,11.53,11.9,11.26,11.33,738576,0.0,1.0,11.33,11.26,11.9
SMR,2021-02-10,11.4,11.5,11.1,11.37,379087,11.4,11.5,11.1,11.37,379087,0.0,1.0,11.37,11.1,11.5
SMR,2021-02-11,11.3,11.51,11.2501,11.4,315873,11.3,11.51,11.2501,11.4,315873,0.0,1.0,11.4,11.2501,11.51
SMR,2021-02-12,11.39,11.39,11.2,11.29,191278,11.39,11.39,11.2,11.29,191278,0.0,1.0,11.29,11.2,11.39
