ticker,date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume,divCash,splitFactor,price,low_price,high_price
CEG,2022-02-02,50.0348,56.23,49.8,53.01,23860902,48.2401827472,54.2131771462,48.0138044083,51.1086701142,23860902,0.0,1.0,51.1086701142,48.0138044083,54.2131771462
CEG,2022-02-03,52.19,56.57,50.3,53.62,8425481,50.3180813669,54.5409822365,48.4958707177,51.6967910116,8425481,0.0,1.0,51.6967910116,48.4958707177,54.5409822365
CEG,2022-02-04,52.6,54.33,50.12,50.14,6757988,50.7133757405,52.3813251708,48.3223268463,48.3416094987,6757988,0.0,1.0,48.3416094987,48.3223268463,52.3813251708
CEG,2022-02-07,50.0,50.04,46.0,46.07,9432628,48.2066309321,48.2451962368,44.3501004575,44.4175897408,9432628,0.0,1.0,44.4175897408,44.3501004575,48.2451962368
CEG,2022-02-08,45.13,47.56,44.17,45.5,7277450,43.5113050793,45.8541473426,42.5857377654,43.8680341482,7277450,0.0,1.0,43.8680341482,42.5857377654,45.8541473426
CEG,2022-02-09,44.75,47.45,43.88,47.31,4393344,43.1449346842,45.7480927545,42.306139306,45.6131141879,4393344,0.0,1.0,45.6131141879,42.306139306,45.7480927545
CEG,2022-02-10,45.51,48.5,45.38,47.05,2449951,43.8776754744,46.7604320041,43.7523382339,45.3624397071,2449951,0.0,1.0,45.3624397071,43.7523382339,46.7604320041
CEG,2022-02-11,46.76,48.91,46.06,48.09,3456845,45.0828412477,47.1557263777,44.4079484146,46.3651376305,3456845,0.0,1.0,46.3651376305,44.4079484146,47.1557263777
CEG,2022-02-14,48.19,49.0,46.99,48.11,2155058,46.4615508923,47.2424983134,45.30459175,46.3844202828,2155058,0.0,1.0,46.3844202828,45.30459175,47.2424983134
CEG,2022-02-15,47.7,48.45,47.2,48.0,2359830,45.9891259092,46.7122253732,45.5070595999,46.2783656948,2359830,0.0,1.0,46.2783656948,45.5070595999,46.7122253732
CEG,2022-02-16,47.72,48.47,46.95,47.2,5855330,46.0084085616,46.7315080255,45.2660264452,45.5070595999,5855330,0.0,1.0,45.5070595999,45.2660264452,46.7315080255
CEG,2022-02-17,46.32,47.08,45.19,45.29,3142569,44.6586228955,45.3913636856,43.5691530364,43.6655662983,3142569,0.0,1.0,43.6655662983,43.5691530364,45.3913636856
CEG,2022-02-18,45.15,45.9,44.8,45.41,2018663,43.5305877317,44.2536871956,43.1931413151,43.7812622125,2018663,0.0,1.0,43.7812622125,43.1931413151,44.2536871956
CEG,2022-02-22,45.41,45.68,43.49,43.54,2584154,43.7812622125,44.0415780195,41.9301275847,41.9783342156,2584154,0.0,1.0,41.9783342156,41.9301275847,44.0415780195
CEG,2022-02-23,43.69,43.99,42.18,43.09,2791223,42.1229541084,42.412193894,40.6671138543,41.5444745373,2791223,0.0,1.0,41.5444745373,40.6671138543,42.412193894
CEG,2022-02-24,43.15,44.59,42.22,44.32,2447912,41.7346764536,43.1274443352,40.83518053,42.8663003574,2447912,0.141,1.0,42.8663003574,40.83518053,43.1274443352
CEG,2022-02-25,44.3,44.93,43.74,43.91,2040943,42.8469563591,43.4562923073,42.3053244051,42.4697483911,2040943,0.0,1.0,42.4697483911,42.3053244051,43.4562923073
CEG,2022-02-28,43.3,46.62,42.46,45.98,5534951,41.8797564412,45.0908601684,41.0673085103,44.471852221,5534951,0.0,1.0,44.471852221,41.0673085103,45.0908601684
CEG,2022-03-01,45.62,48.05,45.35,47.79,4212869,44.1236602506,46.4739560509,43.8625162728,46.2224840722,4212869,0.0,1.0,46.2224840722,43.8625162728,46.4739560509
CEG,2022-03-02,48.0,50.3,47.33,49.46,3517056,46.425596055,48.6501558659,45.77757211,47.837707935,3517056,0.0,1.0,47.837707935,45.77757211,48.6501558659
CEG,2022-03-03,49.82,50.33,47.547,49.52,2072389,48.1858999054,48.6791718635,45.9874544922,47.89573993,2072389,0.0,1.0,47.89573993,45.9874544922,48.6791718635
CEG,2022-03-04,49.17,51.04,48.25,51.0,2544707,47.5572199588,49.3658838051,46.6673960344,49.3271958084,2544707,0.0,1.0,49.3271958084,46.6673960344,49.3658838051
CEG,2022-03-07,51.06,52.58,49.87,51.65,2727118,49.3852278035,50.8553716785,48.2342599013,49.955875755,2727118,0.0,1.0,49.955875755,48.2342599013,50.8553716785
CEG,2022-03-08,51.18,55.32,50.85,52.32,3873722,49.5012917936,53.5054994533,49.1821158207,50.6038996999,3873722,0.0,1.0,50.6038996999,49.1821158207,53.5054994533
CEG,2022-03-09,52.44,53.68,50.59,51.33,3050627,50.71996369,51.9192915881,48.9306438421,49.6463717813,3050627,0.0,1.0,49.6463717813,48.9306438421,51.9192915881
CEG,2022-03-10,50.57,51.64,49.27,51.32,2692839,48.9112998437,49.9462037558,47.6539399506,49.6366997821,2692839,0.0,1.0,49.6366997821,47.6539399506,49.9462037558
CEG,2022-03-11,51.42,51.84,48.29,49.32,3034078,49.7334197739,50.1396437394,46.7060840311,47.7022999465,3034078,0.0,1.0,47.7022999465,46.7060840311,50.1396437394
CEG,2022-03-14,51.86,51.86,48.59,50.95,2916589,50.1589877377,50.1589877377,46.9962440065,49.2788358125,2916589,0.0,1.0,49.2788358125,46.9962440065,50.1589877377
CEG,2022-03-15,51.34,51.59,49.9,51.29,2117498,49.6560437805,49.8978437599,48.2632758988,49.6076837846,2117498,0.0,1.0,49.6076837846,48.2632758988,49.8978437599
CEG,2022-03-16,51.71,52.4,50.35,51.77,2989796,50.01390775,50.6812756933,48.6985158618,50.0719397451,2989796,0.0,1.0,50.0719397451,48.6985158618,50.6812756933
CEG,2022-03-17,51.88,52.71,50.91,50.99,2244591,50.1783317361,50.9811076679,49.2401478158,49.3175238092,2244591,0.0,1.0,49.3175238092,49.2401478158,50.9811076679
CEG,2022-03-18,50.65,51.41,48.88,49.01,9292034,48.9886758372,49.7237477747,47.2767319826,47.402467972,9292034,0.0,1.0,47.402467972,47.2767319826,49.7237477747
CEG,2022-03-21,48.91,49.43,48.6,49.22,2390384,47.3057479802,47.8086919374,47.0059160056,47.6055799547,2390384,0.0,1.0,47.6055799547,47.0059160056,47.8086919374
CEG,2022-03-22,50.35,52.05,50.01,51.14,3822194,48.6985158618,50.3427557221,48.3696678898,49.4626037969,3822194,0.0,1.0,49.4626037969,48.3696678898,50.3427557221
CEG,2022-03-23,50.7,51.77,50.7,50.99,2396297,49.0370358331,50.0719397451,49.0370358331,49.3175238092,2396297,0.0,1.0,49.3175238092,49.0370358331,50.0719397451
CEG,2022-03-24,51.18,52.58,50.7671,52.41,2335188,49.5012917936,50.8553716785,49.1019349475,50.6909476925,2335188,0.0,1.0,50.6909476925,49.1019349475,50.8553716785
CEG,2022-03-25,52.24,53.82,52.03,53.8,2408499,50.5265237065,52.0546995766,50.3234117237,52.0353555783,2408499,0.0,1.0,52.0353555783,50.3234117237,52.0546995766
CEG,2022-03-28,54.38,56.85,54.05,56.78,3127207,52.5963315306,54.9853153276,52.2771555577,54.9176113333,3127207,0.0,1.0,54.9176113333,52.2771555577,54.9853153276
CEG,2022-03-29,57.0,57.39,54.63,56.33,2201291,55.1303953153,55.5076032832,52.8381315101,54.4823713703,2201291,0.0,1.0,54.4823713703,52.8381315101,55.5076032832
CEG,2022-03-30,56.17,57.79,55.7,57.5,1934119,54.3276193835,55.8944832503,53.8730354221,55.6139952742,1934119,0.0,1.0,55.6139952742,53.8730354221,55.8944832503
CEG,2022-03-31,58.34,59.08,55.78,56.25,3817665,56.4264432051,57.1421711443,53.9504114155,54.4049953769,3817665,0.0,1.0,54.4049953769,53.9504114155,57.1421711443
CEG,2022-04-01,56.36,58.3,55.7,58.02,2156475,54.5113873679,56.3877552084,53.8730354221,56.1169392314,2156475,0.0,1.0,56.1169392314,53.8730354221,56.3877552084
CEG,2022-04-04,58.36,58.7,57.53,58.38,1885309,56.4457872035,56.7746351755,55.6430112717,56.4651312018,1885309,0.0,1.0,56.4651312018,55.6430112717,56.7746351755
CEG,2022-04-05,58.65,60.32,58.45,59.0,2142483,56.7262751797,58.3414990424,56.5328351961,57.0647951509,2142483,0.0,1.0,57.0647951509,56.5328351961,58.3414990424
CEG,2022-04-06,58.9,60.08,58.37,59.6,2559445,56.9680751591,58.1093710621,56.4554592027,57.6451151016,2559445,0.0,1.0,57.6451151016,56.4554592027,58.1093710621
CEG,2022-04-07,59.76,61.07,59.35,60.91,3925803,57.7998670884,59.0668989808,57.4033151221,58.9121469939,3925803,0.0,1.0,58.9121469939,57.4033151221,59.0668989808
CEG,2022-04-08,61.22,64.9,60.9,64.02,4762331,59.2119789684,62.771274666,58.9024749947,61.9201387383,4762331,0.0,1.0,61.9201387383,58.9024749947,62.771274666
CEG,2022-04-11,64.18,64.6615,60.41,60.68,3487831,62.0748907252,62.5405974856,58.428547035,58.6896910128,3487831,0.0,1.0,58.6896910128,58.428547035,62.5405974856
CEG,2022-04-12,61.0,63.21,60.88,61.87,2552972,58.9991949865,61.1367068049,58.8831309964,59.840658915,2552972,0.0,1.0,59.840658915,58.8831309964,61.1367068049
CEG,2022-04-13,62.04,64.55,61.75,64.2,3405742,60.005082901,62.4327546947,59.7245949249,62.0942347235,3405742,0.0,1.0,62.0942347235,59.7245949249,62.4327546947
CEG,2022-04-14,64.12,64.72,62.181,62.55,1860085,62.0168587301,62.5971786808,60.1414580894,60.4983548591,1860085,0.0,1.0,60.4983548591,60.1414580894,62.5971786808
CEG,2022-04-18,62.29,64.17,62.29,63.31,1216775,60.2468828805,62.065218726,60.2468828805,61.2334267967,1216775,0.0,1.0,61.2334267967,60.2468828805,62.065218726
